"id","name","x","y","cod_reg","month1","month2","month3","month4","month5","month6","month7","month8","month9","month10","month11","month12","month1_covid","month2_covid","month3_covid","month4_covid","month5_covid","month6_covid","month7_covid","month8_covid","month9_covid","month10_covid","month11_covid","month12_covid"
24015,"Brendola",11.4544319403911,45.4621473204252,5,0.00143162717059943,0.00109477371869368,0.000808448284573796,0.00097687501052667,0.00111161639128897,0.00097687501052667,0.00114530173647954,0.000825290957169084,0.000875818974954946,0.00102740302831253,0.00112845906388426,0.00101056035571725,0.00212217674700622,0.00166742458693345,0.00212217674700622,0.00106108837350311,0.00166742458693345,0.000606336213430347,0.000757920266787934,0.00045475216007276,0.00136425648021828,0.00106108837350311,0.00257692890707898,0.00212217674700622
24016,"Bressanvido",11.6384804116228,45.6368301617341,5,0.000660341292183644,0.000729850901887186,0.000590831682480103,0.000486567267924791,0.000625586487331874,0.000729850901887186,0.00090362492614604,0.00045181246307302,0.000625586487331874,0.000486567267924791,0.000382302853369478,0.000382302853369478,0,0,0.000312793243665937,0.00125117297466375,0.00093837973099781,0,0,0.000625586487331874,0.000312793243665937,0.00093837973099781,0.00156396621832968,0.000625586487331874
24017,"Brogliano",11.3323932589718,45.5902182198047,5,0.00074831628835121,0.000526592943654555,0.000692885452177046,0.000554308361741637,0.000388015853219146,0.000526592943654555,0.0003048695989579,0.000415731271306228,0.0003048695989579,0.000526592943654555,0.000388015853219146,0.000415731271306228,0.000249438762783737,0.000249438762783737,0.000997755051134946,0,0.000498877525567473,0.000498877525567473,0,0.000249438762783737,0.000249438762783737,0.000249438762783737,0.00124719381391868,0.000997755051134946
24018,"Caldogno",11.5095073755556,45.6132553874445,5,0.000878075731565343,0.000779415537007439,0.0008188796148306,0.000897807770476923,0.000661023303537955,0.000690621361905326,0.000562363108980051,0.00054263107006847,0.000621559225714793,0.000680755342449535,0.000690621361905326,0.000749817478640068,0.000443970875510567,0.000887941751021133,0.000621559225714793,0.00053276505061268,0.000976735926123246,0.000976735926123246,0.00106553010122536,0.000443970875510567,0.000887941751021133,0.00106553010122536,0.00115432427632747,0.00195347185224649
24019,"Caltrano",11.4699409659628,45.7921247740729,5,0.00116019634091923,0.000758589915216421,0.000803212851405623,0.00071396697902722,0.00142793395805444,0.000803212851405623,0.000758589915216421,0.00111557340473003,0.000803212851405623,0.000803212851405623,0.00102632753235163,0.000847835787594824,0.00160642570281125,0.00160642570281125,0,0.000803212851405623,0,0,0.00160642570281125,0.00120481927710843,0.000803212851405623,0.00240963855421687,0.00120481927710843,0.00200803212851406
24020,"Calvene",11.5058968452951,45.7841481925408,5,0.000750750750750751,0.000417083750417084,0.00141808475141808,0.000583917250583917,0.000667334000667334,0.001001001001001,0.000750750750750751,0.000417083750417084,0.000417083750417084,0.000834167500834167,0.000834167500834167,0.000417083750417084,0.000750750750750751,0.000750750750750751,0,0,0,0.0015015015015015,0.0015015015015015,0,0.0015015015015015,0.000750750750750751,0.000750750750750751,0.00225225225225225
24021,"Camisano Vicentino",11.7103789865518,45.5310369610907,5,0.000804289544235925,0.00066527653659021,0.000685135537682455,0.00074471254095919,0.000575911031675107,0.000714924039320822,0.000665276536590209,0.000675206037136332,0.000675206037136332,0.0007049945387747,0.000695065038228577,0.000665276536590209,0.000536193029490617,0.000804289544235925,0.000625558534405719,0.00160857908847185,0.00116175156389634,0.00098302055406613,0.000357462019660411,0.00098302055406613,0.00107238605898123,0.000893655049151028,0.00142984807864164,0.00142984807864164
24022,"Campiglia dei Berici",11.5383066511868,45.3309879523484,5,0.000792707094728498,0.000924824943849914,0.000924824943849914,0.000924824943849914,0.000792707094728498,0.000858766019289206,0.000660589245607081,0.000660589245607081,0.000990883868410622,0.000594530321046373,0.00138723741577487,0.000660589245607081,0,0.000594530321046373,0,0.00118906064209275,0,0.000594530321046373,0.00118906064209275,0.00118906064209275,0.00118906064209275,0,0,0.000594530321046373
24024,"Carrè",11.4661264251888,45.7459238457705,5,0.000590355456127268,0.00062142679592344,0.00062142679592344,0.000341784737757892,0.000497141436738752,0.00062142679592344,0.000807854834700472,0.000714640815311956,0.000714640815311956,0.000559284116331096,0.000714640815311956,0.000683569475515784,0.000838926174496644,0.00111856823266219,0.000559284116331096,0.00111856823266219,0.000838926174496644,0.000838926174496644,0.000279642058165548,0.00139821029082774,0.00111856823266219,0.00195749440715884,0.00111856823266219,0.00139821029082774
24025,"Cartigliano",11.7064056408969,45.7044902170862,5,0.00120072629297722,0.000820008200082001,0.000732150178644644,0.000644292157207286,0.000644292157207286,0.000673578164353072,0.000556434135769929,0.00096643823581093,0.000615006150061501,0.000907866221519358,0.000937152228665144,0.000937152228665144,0.00105429625724829,0.00210859251449657,0.00105429625724829,0.0018450184501845,0.00105429625724829,0.000527148128624143,0.000527148128624143,0.000527148128624143,0.00105429625724829,0.000790722192936215,0.000790722192936215,0.00105429625724829
24026,"Cassola",11.7735166669007,45.7497467329178,5,0.00067444526876644,0.000689432941405694,0.000629482250848677,0.000509580869734643,0.000584519232930914,0.000592013069250541,0.000442136342857999,0.000577025396611287,0.000494593197095389,0.000412160997579491,0.00062198841452905,0.000577025396611287,0.00067444526876644,0.000607000741889796,0.000202333580629932,0.000741889795643084,0.000809334322519727,0.00067444526876644,0.00033722263438322,0.000607000741889796,0.000404667161259864,0.000741889795643084,0.000472111688136508,0.000539556215013152
24027,"Castegnero",11.5922978170791,45.4419917185948,5,0.000423353731285841,0.000538813839818343,0.000615787245506678,0.000538813839818343,0.000654273948350845,0.000384867028441673,0.000500327136974175,0.000808220759727514,0.000461840434130008,0.000538813839818343,0.000615787245506678,0.000384867028441673,0.00103914097679252,0.00103914097679252,0.00103914097679252,0.00103914097679252,0.000346380325597506,0,0,0.00173190162798753,0.00103914097679252,0.00103914097679252,0.00103914097679252,0.00242466227918254
24028,"Castelgomberto",11.4018634745754,45.5817838941682,5,0.000743885623049568,0.000725742071267871,0.0005624501052326,0.000762029174831265,0.00050801944988751,0.000544306553450904,0.000526163001669207,0.000671311415922781,0.000526163001669207,0.000417301690979026,0.000526163001669207,0.000798316278394659,0.000653167864141084,0.000326583932070542,0.000653167864141084,0.0011430437622469,0.000979751796211626,0.000326583932070542,0.000816459830176355,0.000326583932070542,0.000979751796211626,0.000653167864141084,0.00146962769431744,0.000979751796211626
24029,"Chiampo",11.2852808410737,45.5421722663312,5,0.000835818794485356,0.000967790183088307,0.000818222609338295,0.000615866480147104,0.000527885554411804,0.000695049313308875,0.000659856943014754,0.000510289369264743,0.000659856943014754,0.000659856943014754,0.000721443591029465,0.000818222609338295,0.000791828331617705,0.000633462665294164,0.000871011164779476,0.000237548499485312,0.000395914165808853,0.000475096998970623,0.000554279832132394,0.000633462665294164,0.000475096998970623,0.000791828331617705,0.00190038799588249,0.00150447383007364
24030,"Chiuppano",11.4717786761356,45.7584359870546,5,0.00111289173789174,0.000845797720797721,0.000667735042735043,0.000578703703703704,0.000801282051282051,0.000845797720797721,0.000756766381766382,0.00093482905982906,0.000667735042735043,0.000801282051282051,0.000712250712250712,0.00133547008547009,0.00120192307692308,0.000400641025641026,0.000400641025641026,0.00120192307692308,0.000400641025641026,0.000801282051282051,0.00200320512820513,0,0.000400641025641026,0.000400641025641026,0.00120192307692308,0.000801282051282051
24032,"Cogollo del Cengio",11.4183039881072,45.8124827782315,5,0.000568888888888889,0.000924444444444445,0.000924444444444445,0.000675555555555556,0.00064,0.00064,0.000568888888888889,0.000568888888888889,0.00103111111111111,0.00064,0.000853333333333333,0.000604444444444444,0.00128,0.00064,0,0.00032,0,0.00032,0.00064,0.00064,0.00096,0.00064,0.00096,0.00032
24034,"Cornedo Vicentino",11.3452641091643,45.6124000217453,5,0.000822214747542699,0.000878274843966065,0.000719437904099862,0.000794184699331016,0.000700751205292073,0.00067272115708039,0.000719437904099862,0.000551257614829764,0.00067272115708039,0.000710094554695967,0.000728781253503756,0.000682064506484284,0.000420450723175244,0.00067272115708039,0.00109317188025563,0.000588631012445341,0.000588631012445341,0.000840901446350488,0.000504540867810293,0.00109317188025563,0.000756811301715439,0.000756811301715439,0.00126135216952573,0.00159771274806593
24035,"Costabissara",11.4877722815884,45.5855457059631,5,0.000651720542231491,0.000463445718920171,0.000492411076352682,0.000419997682771405,0.000448963040203916,0.000419997682771405,0.000376549646622639,0.000391032325338895,0.000463445718920171,0.000362066967906384,0.000463445718920171,0.00059378982736647,0.000130344108446298,0.000130344108446298,0.000391032325338895,0.000651720542231491,0.000521376433785193,0.00104275286757039,0.000130344108446298,0.000391032325338895,0.000651720542231491,0.000782064650677789,0.00182481751824818,0.00156412930135558
24036,"Creazzo",11.4717005073679,45.5375575824815,5,0.000691173711701571,0.000691173711701571,0.000612182430364249,0.000523317238859761,0.000592434610029918,0.000572686789695587,0.000473947688023934,0.000572686789695587,0.000533191149026926,0.000740543262537398,0.000661551981200075,0.000641804160865744,0.000622056340531414,0.000622056340531414,0.000799786723540389,0.000799786723540389,0.000533191149026926,0.000266595574513463,0.000444325957522438,0.000888651915044877,0.000533191149026926,0.000355460766017951,0.00168843863858527,0.000622056340531414
24037,"Crespadoro",11.1827525685477,45.649684814503,5,0.00128205128205128,0.00111111111111111,0.0011965811965812,0.00094017094017094,0.000512820512820513,0.00094017094017094,0.00111111111111111,0.00094017094017094,0.000683760683760684,0.000598290598290598,0.000854700854700855,0.000512820512820513,0.00230769230769231,0.00384615384615385,0.000769230769230769,0.00230769230769231,0,0,0,0.00153846153846154,0,0,0.00153846153846154,0.00230769230769231
24038,"Dueville",11.5565039999638,45.6271624371561,5,0.00104746369858632,0.000839570140088275,0.000935521013241221,0.000743619266935329,0.000711635642551014,0.000663660205974541,0.000687647924262777,0.000663660205974541,0.000791594703511802,0.00080758651570396,0.000959508731529457,0.000823578327896117,0.000719631548647093,0.00100748416810593,0.00107944732297064,0.000935521013241221,0.000287852619458837,0.000863557858376511,0.00129533678756477,0.00100748416810593,0.00129533678756477,0.000503742084052965,0.00115141047783535,0.00273459988485895
24039,"Enego",11.6612497614989,45.9348259723076,5,0.00203551624903488,0.00175475538709904,0.00189513581806696,0.00154418474064715,0.00196532603355092,0.00161437495613112,0.001824945602583,0.000982663016775461,0.00126342387871131,0.00147399452516319,0.00105285323225942,0.00133361409419527,0.00252684775742262,0.00252684775742262,0.00189513581806696,0.000631711939355654,0.00189513581806696,0.00189513581806696,0.000631711939355654,0.00189513581806696,0,0.000631711939355654,0.00126342387871131,0.000631711939355654
24040,"Fara Vicentino",11.5621010799085,45.7365560382621,5,0.00108430468961778,0.000542152344808891,0.000903587241348152,0.000843348091924942,0.000873467666636547,0.000602391494232101,0.000692750218366917,0.000752989367790127,0.000602391494232101,0.000813228517213337,0.000783108942501732,0.000602391494232101,0.000542152344808891,0.00108430468961778,0.000813228517213337,0.00162645703442667,0.000813228517213337,0.000813228517213337,0.000542152344808891,0.000813228517213337,0.00108430468961778,0.000813228517213337,0.00162645703442667,0.00189753320683112
24041,"Foza",11.6342635794952,45.902677880107,5,0.00130335614206582,0.00130335614206582,0.00114043662430759,0.00065167807103291,0.00211795373085696,0.00114043662430759,0.00114043662430759,0.000977517106549365,0.00114043662430759,0.00162919517758227,0.000814597588791137,0.000977517106549365,0.00293255131964809,0,0.00146627565982405,0,0.00293255131964809,0,0,0,0,0.00439882697947214,0,0.00293255131964809
24042,"Gallio",11.5692835167402,45.9116686672175,5,0.00097384529771842,0.00097384529771842,0.00102021888332406,0.000834724540901503,0.00102021888332406,0.000649230198478946,0.000741977369690225,0.000695603784084585,0.0010665924689297,0.000927471712112781,0.000788350955295864,0.000510109441662029,0.00250417362270451,0.000834724540901503,0,0.00208681135225376,0.000834724540901503,0,0.000417362270450751,0.000417362270450751,0.000834724540901503,0.000417362270450751,0.00125208681135225,0.00208681135225376
24043,"Gambellara",11.331525070348,45.4457147799809,5,0.00101636011934035,0.00081964525753254,0.000852431067833841,0.000950788498737746,0.000950788498737746,0.00111471755024425,0.000524572964820826,0.000557358775122127,0.00118028917084686,0.000885216878135143,0.000983574309039048,0.000688502016327333,0,0.000885216878135143,0.000590144585423429,0.00265565063440543,0.000885216878135143,0.000590144585423429,0.000885216878135143,0.00118028917084686,0.000295072292711714,0.00118028917084686,0.00177043375627029,0.000885216878135143
24044,"Gambugliano",11.4404029754207,45.5812161770116,5,0.000397772474144789,0.000795544948289578,0.00106072659771944,0.000795544948289578,0.000662954123574649,0.000397772474144789,0.000928135773004508,0.000265181649429859,0.00119331742243437,0.00013259082471493,0.000397772474144789,0.000662954123574649,0,0.00119331742243437,0.00119331742243437,0.00119331742243437,0.00119331742243437,0.00119331742243437,0,0.00119331742243437,0.00238663484486874,0.00119331742243437,0.0035799522673031,0
24046,"Grisignano di Zocco",11.71322613229,45.4805251071153,5,0.000778089013383131,0.000985579416951966,0.000778089013383131,0.000544662309368192,0.000466853408029879,0.000363108206245461,0.000492789708475983,0.000804025313829235,0.000389044506691566,0.000622471210706505,0.000804025313829235,0.000700280112044818,0.0011671335200747,0.000700280112044818,0.000700280112044818,0.000933706816059757,0.000233426704014939,0.000466853408029879,0.000233426704014939,0.000700280112044818,0.000700280112044818,0.0011671335200747,0.00140056022408964,0.000933706816059757
24047,"Grumolo delle Abbadesse",11.6618315722751,45.5147153773514,5,0.000652373750852534,0.000444800284672182,0.000800640512409928,0.000533760341606619,0.000652373750852534,0.000682027103164013,0.000800640512409928,0.00050410698929514,0.000652373750852534,0.000563413693918097,0.000711680455475492,0.00050410698929514,0.000800640512409928,0.000266880170803309,0.000800640512409928,0,0.00106752068321324,0.000533760341606619,0.000266880170803309,0.000533760341606619,0.000533760341606619,0.000800640512409928,0.00160128102481986,0.00106752068321324
24048,"Isola Vicentina",11.4514056704684,45.6181458326349,5,0.00125100624415291,0.000707090485825555,0.000696212170659008,0.000696212170659008,0.000794117007157931,0.000576550703826991,0.000674455540325914,0.000707090485825555,0.000630942279659726,0.000750603746491743,0.000685333855492461,0.000826751952657572,0.001272762874486,0.00107695320148815,0.00097904836498923,0.000881143528490307,0.00107695320148815,0.000685333855492461,0.000293714509496769,0.000391619345995692,0.000881143528490307,0.000587429018993538,0.00146857254748385,0.00313295476796554
24049,"Laghi",11.2479414837324,45.8418950857262,5,0.000874890638670166,0.000874890638670166,0.0026246719160105,0.00174978127734033,0.00174978127734033,0.000874890638670166,0.00174978127734033,0.000874890638670166,0.00174978127734033,0.00174978127734033,0.000874890638670166,0,0,0,0,0,0,0,0,0,0,0,0,0.0078740157480315
24050,"Lastebasse",11.2718910616324,45.8911716957312,5,0.00115740740740741,0.00173611111111111,0.00173611111111111,0.00289351851851852,0.00173611111111111,0.00231481481481481,0.000578703703703704,0.00173611111111111,0.00115740740740741,0.00115740740740741,0.00231481481481481,0.00115740740740741,0.00520833333333333,0,0.00520833333333333,0.00520833333333333,0.00520833333333333,0.00520833333333333,0.00520833333333333,0.00520833333333333,0,0,0.00520833333333333,0
24051,"Longare",11.5978260654404,45.4688596320482,5,0.000937899106002554,0.000678480204342273,0.000678480204342273,0.000778256704980843,0.000578703703703704,0.000698435504469987,0.000518837803320562,0.000598659003831418,0.000618614303959131,0.000678480204342273,0.000937899106002554,0.000538793103448276,0.0014367816091954,0.000897988505747126,0.000359195402298851,0.000718390804597701,0.000538793103448276,0.000718390804597701,0.00107758620689655,0.000897988505747126,0.00107758620689655,0.000897988505747126,0.00107758620689655,0.00107758620689655
24052,"Lonigo",11.3859369095291,45.3815005868504,5,0.000955329623586182,0.00080191902709789,0.00094138320572361,0.000808892236029176,0.00083678507175432,0.000641535221678312,0.00076705298244146,0.000683374475266028,0.000655481639540884,0.000704294102059886,0.00066245484847217,0.000899543952135894,0.000878624325342036,0.000690347684197314,0.00100414208610518,0.000815865444960462,0.000878624325342036,0.000753106564578888,0.000690347684197314,0.000439312162671018,0.000439312162671018,0.000690347684197314,0.00100414208610518,0.00175724865068407
24053,"Lugo di Vicenza",11.5253157613527,45.7704191919763,5,0.00110162489672267,0.000826218672542,0.00131582973775207,0.000489611065210074,0.000459010373634444,0.000826218672541999,0.00100982282199578,0.00079561798096637,0.000826218672541999,0.000703815906239481,0.000887420055693259,0.00076501728939074,0.000550812448361333,0.000826218672541999,0.00110162489672267,0.000826218672541999,0.000275406224180667,0.000275406224180667,0.000275406224180667,0.00110162489672267,0,0.000550812448361333,0.000550812448361333,0.00110162489672267
24055,"Malo",11.4237097282377,45.6570447156196,5,0.00064344218861183,0.000772130626334196,0.000741850993928934,0.000681291729118409,0.00052232365899078,0.000688861637219724,0.000741850993928934,0.000764560718232881,0.000651012096713146,0.000545033383294727,0.000666151912915777,0.000613162556206568,0.000749420902030249,0.000476904210382886,0.00102193759367761,0.000749420902030249,0.000749420902030249,0.000613162556206568,0.00109006676658945,0.000749420902030249,0.000272516691647363,0.000476904210382886,0.000681291729118409,0.00081755007494209
24056,"Marano Vicentino",11.4320137110832,45.6912179115991,5,0.00087627059235892,0.000525762355415352,0.000642598434396542,0.000701016473887136,0.000514078747517233,0.000455660708026639,0.000572496787007828,0.000560813179109709,0.000572496787007828,0.000490711531720995,0.000560813179109709,0.000794485337072088,0.000946372239747634,0.00126182965299685,0.0010515247108307,0.000946372239747634,0.000736067297581493,0.000315457413249211,0.000525762355415352,0.000841219768664564,0.000420609884332282,0.000841219768664564,0.000841219768664564,0.00147213459516299
24057,"Marostica",11.6471186595508,45.7515076537557,5,0.000944822373393802,0.000763731418493323,0.000779478458049887,0.000559019904257999,0.000669249181153943,0.000692869740488788,0.000559019904258,0.00060626102292769,0.000944822373393802,0.000787351977828168,0.000740110859158478,0.000771604938271605,0.00106292517006803,0.000566893424036281,0.000354308390022676,0.000850340136054422,0.00106292517006803,0.00127551020408163,0.000850340136054422,0.000992063492063492,0.000212585034013605,0.000496031746031746,0.00106292517006803,0.000496031746031746
24060,"Montebello Vicentino",11.3694266333685,45.4669135985643,5,0.001103181990554,0.000844623711517909,0.000948047023132347,0.000758437618505878,0.00065501430689144,0.000672251525493846,0.00105147033474679,0.000810149274313097,0.000999758678939566,0.000810149274313097,0.000965284241734754,0.000999758678939566,0.000620539869686627,0.000775674837108284,0.000930809804529941,0.00139621470679491,0.000310269934843314,0.00124107973937325,0.0010859447719516,0.000620539869686627,0.000465404902264971,0.00139621470679491,0.00263729444616817,0.00155134967421657
24061,"Montecchio Maggiore",11.4108635025736,45.5171456518697,5,0.000888657065306635,0.000627855535270992,0.000792063906034175,0.000724448694543452,0.000671322456943599,0.000661663141016353,0.000748596984361568,0.000753426642325191,0.000661663141016353,0.000637514851198238,0.000758256300288814,0.000777574932143306,0.000869338433452143,0.00104320612014257,0.00117360688516039,0.0006085369034165,0.000695470746761714,0.000652003825089107,0.000478136138398679,0.00104320612014257,0.0006085369034165,0.00191254455359471,0.000956272276797357,0.00113013996348779
24062,"Montecchio Precalcino",11.5434538979692,45.6604991206508,5,0.00106157112526539,0.000774062278839349,0.000840410474168436,0.000707714083510262,0.000707714083510262,0.000796178343949045,0.000641365888181175,0.000597133757961783,0.000530785562632696,0.000950990799716914,0.000884642604387827,0.000840410474168436,0.00159235668789809,0.000597133757961783,0.000995222929936306,0.000796178343949045,0.00159235668789809,0.000796178343949045,0.00119426751592357,0.00119426751592357,0.000398089171974522,0.000199044585987261,0.00159235668789809,0.00199044585987261
24063,"Monte di Malo",11.3634096542758,45.64855377712,5,0.000874890638670166,0.000596516344547841,0.000954426151276545,0.000477213075638272,0.00063628410085103,0.000914658394973356,0.00063628410085103,0.000477213075638272,0.000596516344547841,0.000795355126063788,0.000676051857154219,0.000914658394973356,0.000715819613457409,0.000715819613457409,0.000357909806728704,0.00107372942018611,0,0.000357909806728704,0.000357909806728704,0.00107372942018611,0.000715819613457409,0.00107372942018611,0.00143163922691482,0.000357909806728704
24064,"Montegalda",11.6607808660184,45.4603097976695,5,0.00104790909388611,0.00104790909388611,0.000916920457150342,0.00114615057143793,0.000851426138782461,0.000916920457150342,0.000785931820414579,0.000785931820414579,0.00108065625307005,0.000884173297966401,0.00081867897959852,0.00121164488980581,0.00117889773062187,0.000589448865310934,0,0.000589448865310934,0.00117889773062187,0.000884173297966401,0.000294724432655467,0.000294724432655467,0.00117889773062187,0.000294724432655467,0.0017683465959328,0.00117889773062187
24065,"Montegaldella",11.6508348928209,45.4374644822195,5,0.000555247084952804,0.000678635326053427,0.000431858843852181,0.000493552964402493,0.000678635326053427,0.000493552964402493,0.000308470602751558,0.000678635326053427,0.000678635326053427,0.00080202356715405,0.00080202356715405,0.00080202356715405,0,0,0,0,0,0,0.000555247084952804,0.00166574125485841,0.00111049416990561,0.000555247084952804,0.00111049416990561,0.00111049416990561
24066,"Monteviale",11.475377022981,45.5577453267521,5,0.000504169090556525,0.000698080279232112,0.000193911188675587,0.00058173356602676,0.000271475664145821,0.000349040139616056,0.000387822377351173,0.000542951328291642,0.000310257901880939,0.000426604615086291,0.000465386852821408,0.000659298041496994,0,0.00139616055846422,0.00139616055846422,0.000349040139616056,0,0.000349040139616056,0,0.000349040139616056,0.000698080279232112,0.000698080279232112,0.00104712041884817,0.00104712041884817
24067,"Monticello Conte Otto",11.5796574857513,45.5914584569857,5,0.000676971680018053,0.000664435167425126,0.000488923991124149,0.000614289117053418,0.000576679579274637,0.000539070041495857,0.000589216091867564,0.000601752604460491,0.000639362142239272,0.000651898654832199,0.000664435167425126,0.000664435167425126,0.000564143066681711,0.00101545752002708,0.000789800293354395,0.00112828613336342,0.000676971680018053,0.00112828613336342,0.000676971680018053,0.000676971680018053,0.000564143066681711,0.000902628906690737,0.000676971680018053,0.00157960058670879
24068,"Montorso Vicentino",11.356334098611,45.4902404997153,5,0.00077007700770077,0.000366703337000367,0.00106343967730106,0.00066006600660066,0.000586725339200587,0.00044004400440044,0.000696736340300697,0.000806747341400807,0.000476714338100477,0.000623395672900623,0.000843417675100843,0.000806747341400807,0.00099009900990099,0.00033003300330033,0.00066006600660066,0.00132013201320132,0.00066006600660066,0.00099009900990099,0.00066006600660066,0,0,0.00033003300330033,0.00099009900990099,0.00066006600660066
